zip,id,formattedA,addressLin,addressL_1,city,state,zipCode,county,latitude,longitude,propertyTy,listingTyp,bedrooms,bathrooms,squareFoot,lotSize,yearBuilt,status,price,listedDate,removedDat,daysOnMark,year
"1","24-Dove-Ct,-Unit-24DOVE,-Beecher,-IL-60401","24 Dove Ct, Unit 24DOVE, Beecher, IL 60401",24 Dove Ct,Unit 24DOVE,Beecher,IL,"60401",Will,41.391100000000002,-87.651499999999999,Manufactured,Standard,"3","2","1404",NA,"2019",Inactive,"1601",2024-10-19T00:00:00.000Z,2024-11-10T00:00:00.000Z,"22","2024"
"1","124-E-Eagle-Lake-Rd,-Beecher,-IL-60401","124 E Eagle Lake Rd, Beecher, IL 60401",124 E Eagle Lake Rd,NA,Beecher,IL,"60401",Will,41.374000000000002,-87.609200000000001,Single Family,Standard,"5","1","1600","61200",NA,Inactive,"2400",2024-09-19T00:00:00.000Z,2024-10-30T00:00:00.000Z,"41","2024"
"1","648-Pasadena-Ave,-Apt-11,-Beecher,-IL-60401","648 Pasadena Ave, Apt 11, Beecher, IL 60401",648 Pasadena Ave,Apt 11,Beecher,IL,"60401",Will,41.339199999999998,-87.625500000000002,Apartment,NA,"1","1","750",NA,NA,Inactive,"1000",2024-02-15T00:00:00.000Z,2024-03-08T00:00:00.000Z,"22",
"1","637-Pasadena-Ave,-Apt-2E,-Beecher,-IL-60401","637 Pasadena Ave, Apt 2E, Beecher, IL 60401",637 Pasadena Ave,Apt 2E,Beecher,IL,"60401",Will,41.339799999999997,-87.625100000000003,Apartment,NA,"2","1","800",NA,"1978",Inactive,"1100",2023-08-24T00:00:00.000Z,2023-12-31T00:00:00.000Z,"129","0"
"1","637-Pasadena-Ave,-Apt-1W,-Beecher,-IL-60401","637 Pasadena Ave, Apt 1W, Beecher, IL 60401",637 Pasadena Ave,Apt 1W,Beecher,IL,"60401",Will,41.339799999999997,-87.625100000000003,Apartment,NA,"1","1","750",NA,"1978",Inactive,"1200",2023-08-24T00:00:00.000Z,2023-09-20T00:00:00.000Z,"27","0"
"1","29960-Blue-Heron-Blvd,-Beecher,-IL-60401","29960 Blue Heron Blvd, Beecher, IL 60401",29960 Blue Heron Blvd,NA,Beecher,IL,"60401",Will,41.348300000000002,-87.611500000000007,Single Family,NA,"3","2.5","1947",NA,"2007",Inactive,"2095",2023-09-09T00:00:00.000Z,2023-09-12T00:00:00.000Z,"3","0"
"1","29901-Trim-Creek-Ln,-Beecher,-IL-60401","29901 Trim Creek Ln, Beecher, IL 60401",29901 Trim Creek Ln,NA,Beecher,IL,"60401",Will,41.349499999999999,-87.604699999999994,Apartment,NA,"3","2","1542",NA,NA,Inactive,"1900",2023-08-23T00:00:00.000Z,2023-09-07T00:00:00.000Z,"15","0"
"1","29902-Trim-Creek-Ln,-Beecher,-IL-60401","29902 Trim Creek Ln, Beecher, IL 60401",29902 Trim Creek Ln,NA,Beecher,IL,"60401",Will,41.349400000000003,-87.605300000000000,Apartment,NA,"3","2","1542",NA,NA,Inactive,"1335",2023-08-05T00:00:00.000Z,2023-08-09T00:00:00.000Z,"4","0"
"1","29921-Trim-Creek-Ln,-Beecher,-IL-60401","29921 Trim Creek Ln, Beecher, IL 60401",29921 Trim Creek Ln,NA,Beecher,IL,"60401",Will,41.349100000000000,-87.604699999999994,Apartment,NA,"3","2","1535",NA,NA,Inactive,"1525",2023-07-28T00:00:00.000Z,2023-07-31T00:00:00.000Z,"3","0"
"1","130-Bald-Eagle-Ln,-Beecher,-IL-60401","130 Bald Eagle Ln, Beecher, IL 60401",130 Bald Eagle Ln,NA,Beecher,IL,"60401",Will,41.351199999999999,-87.607699999999994,Single Family,NA,"3","2",NA,NA,"2005",Inactive,"2195",2022-06-22T02:24:02.485Z,2023-07-08T00:00:00.000Z,"381","0"
"1","112-Bald-Eagle-Ln,-Beecher,-IL-60401","112 Bald Eagle Ln, Beecher, IL 60401",112 Bald Eagle Ln,NA,Beecher,IL,"60401",Will,41.351100000000002,-87.608400000000003,Single Family,NA,"3","2","1580",NA,NA,Inactive,"1595",2023-05-11T00:00:00.000Z,2023-05-13T00:00:00.000Z,"2","0"
"1","1240-Dixie-Hwy,-Unit-Front,-Beecher,-IL-60401","1240 Dixie Hwy, Unit Front, Beecher, IL 60401",1240 Dixie Hwy,Unit Front,Beecher,IL,"60401",Will,41.354599999999998,-87.622100000000003,Single Family,NA,"3","1","1200",NA,NA,Inactive,"2000",2023-02-01T00:00:00.000Z,2023-03-25T00:00:00.000Z,"52","0"
"1","1164-Cherry-Ln,-Beecher,-IL-60401","1164 Cherry Ln, Beecher, IL 60401",1164 Cherry Ln,NA,Beecher,IL,"60401",Will,41.352699999999999,-87.618300000000005,Single Family,NA,"4","2",NA,NA,"2007",Inactive,"2495",2020-06-19T16:49:32.947Z,2022-11-17T03:47:40.122Z,"881","0"
"1","543-Willow-Ln,-Beecher,-IL-60401","543 Willow Ln, Beecher, IL 60401",543 Willow Ln,NA,Beecher,IL,"60401",Will,41.351399999999998,-87.623999999999995,Single Family,NA,"3","2","1400","10440","1975",Inactive,"1800",2022-10-10T16:39:57.000Z,2022-11-04T03:45:17.714Z,"25","0"
"1","1422-Fox-Hound-Trl,-Unit-D,-Beecher,-IL-60401","1422 Fox Hound Trl, Unit D, Beecher, IL 60401",1422 Fox Hound Trl,Unit D,Beecher,IL,"60401",Will,41.357399999999998,-87.616500000000002,Townhouse,NA,"2","2.5","1550",NA,NA,Inactive,"1650",2022-05-12T01:44:34.036Z,2022-08-12T03:39:13.725Z,"93","0"
"1","1396-Fox-Hound-Trl,-Beecher,-IL-60401","1396 Fox Hound Trl, Beecher, IL 60401",1396 Fox Hound Trl,NA,Beecher,IL,"60401",Will,41.356900000000003,-87.616500000000002,Single Family,NA,"2","2",NA,NA,NA,Inactive,"1795",2022-01-30T00:08:50.156Z,2022-08-08T05:06:38.228Z,"191","0"
"1","1387-Fox-Hound-Trail-Fox-Hound-Trl,-Unit-1387,-Beecher,-IL-60401","1387 Fox Hound Trail Fox Hound Trl, Unit 1387, Beecher, IL 60401",1387 Fox Hound Trail Fox Hound Trl,Unit 1387,Beecher,IL,"60401",Will,41.356900000000003,-87.615600000000001,Townhouse,NA,"3","1.5",NA,NA,NA,Inactive,"1500",2021-12-10T02:01:49.786Z,2022-08-08T04:28:28.797Z,"242","0"
"1","103-E-Delite-Inn-Rd,-Beecher,-IL-60401","103 E Delite Inn Rd, Beecher, IL 60401",103 E Delite Inn Rd,NA,Beecher,IL,"60401",Will,41.302700000000002,-87.609300000000005,Single Family,NA,"4","3","2000",NA,NA,Inactive,"2000",2021-12-17T02:18:45.229Z,2022-08-08T04:21:31.600Z,"235","0"
"1","447-Autumn-Dr,-Beecher,-IL-60401","447 Autumn Dr, Beecher, IL 60401",447 Autumn Dr,NA,Beecher,IL,"60401",Will,41.345799999999997,-87.598399999999998,Condo,NA,"3","2","1450",NA,NA,Inactive,"1750",2021-10-02T02:03:46.041Z,2022-08-08T03:42:21.996Z,"311","0"
"1","604-Gould-St,-Beecher,-IL-60401","604 Gould St, Beecher, IL 60401",604 Gould St,NA,Beecher,IL,"60401",Will,41.342700000000001,-87.632000000000005,Single Family,NA,"1","1","650",NA,NA,Inactive,"800",2020-10-18T01:19:50.306Z,2020-10-30T04:56:03.477Z,"13",
"1","32053-Klemme-Rd-S,-Beecher,-IL-60401","32053 Klemme Rd S, Beecher, IL 60401",32053 Klemme Rd S,NA,Beecher,IL,"60401",Will,41.309199999999997,-87.543000000000006,Condo,NA,"2","1","920",NA,NA,Inactive,"1000",2020-06-25T02:48:13.965Z,2020-07-11T21:31:06.969Z,"17",
"1","443-Autumn-Dr,-Beecher,-IL-60401","443 Autumn Dr, Beecher, IL 60401",443 Autumn Dr,NA,Beecher,IL,"60401",Will,41.345799999999997,-87.598399999999998,Townhouse,NA,"2","2","1500",NA,NA,Inactive,"1600",2020-03-05T16:01:58.575Z,2020-06-11T21:40:17.550Z,"99","0"
"1","165-Flamingo-Dr,-Beecher,-IL-60401","165 Flamingo Dr, Beecher, IL 60401",165 Flamingo Dr,NA,Beecher,IL,"60401",Will,41.389800000000001,-87.656199999999998,NA,NA,"2","1",NA,NA,NA,Inactive,"1000",2020-05-09T13:24:55.644Z,2020-06-02T09:26:58.457Z,"24",
"1","291-Woodbridge-Ln,-Beecher,-IL-60401","291 Woodbridge Ln, Beecher, IL 60401",291 Woodbridge Ln,NA,Beecher,IL,"60401",Will,41.360100000000003,-87.614400000000003,Single Family,NA,"3","2",NA,NA,NA,Inactive,"1595",2020-05-02T12:54:35.603Z,2020-05-08T21:31:09.185Z,"7","0"
"1","1444-Crooked-Creek-Dr,-Beecher,-IL-60401","1444 Crooked Creek Dr, Beecher, IL 60401",1444 Crooked Creek Dr,NA,Beecher,IL,"60401",Will,41.357900000000001,-87.614099999999993,Single Family,NA,"3","2",NA,NA,NA,Inactive,"2095",2020-02-18T04:56:57.112Z,2020-03-02T09:14:33.579Z,"14","0"
"1","1387-Fox-Hound-Trl,-Beecher,-IL-60401","1387 Fox Hound Trl, Beecher, IL 60401",1387 Fox Hound Trl,NA,Beecher,IL,"60401",Will,41.356900000000003,-87.615600000000001,Condo,NA,"3","1",NA,NA,NA,Inactive,"1400",NA,2020-02-20T02:09:07.921Z,NA,"0"
"1","631-Elm-St,-Beecher,-IL-60401","631 Elm St, Beecher, IL 60401",631 Elm St,NA,Beecher,IL,"60401",Will,41.341900000000003,-87.625299999999996,Single Family,NA,"4","1",NA,NA,NA,Inactive,"1650",NA,2020-02-20T01:40:26.906Z,NA,"0"
"1","809-E-Eagle-Lake-Rd,-Beecher,-IL-60401","809 E Eagle Lake Rd, Beecher, IL 60401",809 E Eagle Lake Rd,NA,Beecher,IL,"60401",Will,41.369300000000003,-87.592200000000005,Single Family,NA,"4","2","1800",NA,NA,Inactive,"1800",NA,2020-02-20T01:28:07.993Z,NA,"0"
"1","641-Pasadena-Ave,-Apt-2W,-Beecher,-IL-60401","641 Pasadena Ave, Apt 2W, Beecher, IL 60401",641 Pasadena Ave,Apt 2W,Beecher,IL,"60401",Will,41.339900000000000,-87.625399999999999,Apartment,NA,"2","1",NA,NA,NA,Inactive,"850",NA,2020-02-20T01:13:24.366Z,NA,
"1","1425-Fox-Hound-Trl,-Beecher,-IL-60401","1425 Fox Hound Trl, Beecher, IL 60401",1425 Fox Hound Trl,NA,Beecher,IL,"60401",Will,41.357500000000002,-87.615600000000001,Townhouse,NA,"2","1.5","1400",NA,NA,Inactive,"1300",NA,2020-02-19T22:02:57.953Z,NA,"0"
"1","136-Flamingo-Dr,-Beecher,-IL-60401","136 Flamingo Dr, Beecher, IL 60401",136 Flamingo Dr,NA,Beecher,IL,"60401",Will,41.390200000000000,-87.656199999999998,NA,NA,"2","2",NA,NA,NA,Inactive,"1050",NA,2020-02-19T21:22:33.687Z,NA,
"1","923-Penfield-St,-Unit-2,-Beecher,-IL-60401","923 Penfield St, Unit 2, Beecher, IL 60401",923 Penfield St,Unit 2,Beecher,IL,"60401",Will,41.342700000000001,-87.634100000000004,Single Family,NA,"2","1","1500",NA,NA,Inactive,"1000",NA,2020-02-19T20:36:45.340Z,NA,
"1","663-W-Indiana-Ave,-Beecher,-IL-60401","663 W Indiana Ave, Beecher, IL 60401",663 W Indiana Ave,NA,Beecher,IL,"60401",Will,41.340899999999998,-87.626800000000003,Single Family,NA,"4","1","2500",NA,NA,Inactive,"1400",NA,2020-02-19T19:44:07.206Z,NA,"0"
"1","641-Woodward-St,-Beecher,-IL-60401","641 Woodward St, Beecher, IL 60401",641 Woodward St,NA,Beecher,IL,"60401",Will,41.344000000000001,-87.628500000000003,Single Family,NA,"3","2","2250",NA,NA,Inactive,"2200",NA,2020-02-19T19:29:54.728Z,NA,"0"
"1","660-Sullivan-Ln,-University-Park,-IL-60484","660 Sullivan Ln, University Park, IL 60484",660 Sullivan Ln,NA,University Park,IL,"60484",Will,41.439900000000002,-87.681100000000001,Single Family,Standard,"4","1.5","1900",NA,NA,Active,"2256",2023-10-08T00:00:00.000Z,list(),"760","0"
"1","906-Blackhawk-Dr,-University-Park,-IL-60484","906 Blackhawk Dr, University Park, IL 60484",906 Blackhawk Dr,NA,University Park,IL,"60484",Will,41.439000000000000,-87.677800000000005,Single Family,Standard,"4","2","1480",NA,"1970",Active,"2250",2025-09-09T00:00:00.000Z,list(),"58","2025"
"1","667-Sullivan-Ln,-University-Park,-IL-60484","667 Sullivan Ln, University Park, IL 60484",667 Sullivan Ln,NA,University Park,IL,"60484",Will,41.439200000000000,-87.680300000000003,Single Family,Standard,"3","2","1900","7500","1972",Inactive,"2400",2025-07-18T00:00:00.000Z,2025-09-04T00:00:00.000Z,"48","2025"
"1","733-Union-Dr,-University-Park,-IL-60484","733 Union Dr, University Park, IL 60484",733 Union Dr,NA,University Park,IL,"60484",Will,41.442200000000000,-87.675899999999999,Single Family,Standard,"3","1","1028",NA,NA,Inactive,"1825",2025-06-16T00:00:00.000Z,2025-07-01T00:00:00.000Z,"15","2025"
"1","515-Nathan-Rd,-University-Park,-IL-60484","515 Nathan Rd, University Park, IL 60484",515 Nathan Rd,NA,University Park,IL,"60484",Will,41.434899999999999,-87.674599999999998,Single Family,Standard,"4","2","1490","9000","1975",Inactive,"2400",2025-05-23T00:00:00.000Z,2025-06-21T00:00:00.000Z,"29","2025"
"1","517-Nathan-Rd,-University-Park,-IL-60484","517 Nathan Rd, University Park, IL 60484",517 Nathan Rd,NA,University Park,IL,"60484",Will,41.434899999999999,-87.674800000000005,Single Family,Standard,"3","2",NA,NA,NA,Inactive,"1700",2025-05-08T00:00:00.000Z,2025-05-20T00:00:00.000Z,"12","2025"
"1","766-Mendocino-Ct,-Apt-3,-University-Park,-IL-60484","766 Mendocino Ct, Apt 3, University Park, IL 60484",766 Mendocino Ct,Apt 3,University Park,IL,"60484",Will,41.443500000000000,-87.687299999999993,Townhouse,Standard,"3","1.5","1150",NA,NA,Inactive,"1750",2025-03-18T00:00:00.000Z,2025-04-18T00:00:00.000Z,"31","2025"
"1","617-Gordon-Ter,-University-Park,-IL-60484","617 Gordon Ter, University Park, IL 60484",617 Gordon Ter,NA,University Park,IL,"60484",Will,41.445000000000000,-87.677999999999997,Single Family,Standard,"3","1","900",NA,"1965",Inactive,"2100",2025-02-17T00:00:00.000Z,2025-03-24T00:00:00.000Z,"35","2025"
"1","728-Blackhawk-Dr,-University-Park,-IL-60484","728 Blackhawk Dr, University Park, IL 60484",728 Blackhawk Dr,NA,University Park,IL,"60484",Will,41.442999999999998,-87.677899999999994,Single Family,Standard,"3","1.5","1028",NA,NA,Inactive,"2000",2025-03-07T00:00:00.000Z,2025-03-08T00:00:00.000Z,"1","2025"
"1","637-Sullivan-Ln,-University-Park,-IL-60484","637 Sullivan Ln, University Park, IL 60484",637 Sullivan Ln,NA,University Park,IL,"60484",Will,41.439500000000002,-87.679100000000005,Single Family,Standard,"3","2","2134",NA,NA,Inactive,"2200",2025-03-05T00:00:00.000Z,2025-03-06T00:00:00.000Z,"1","2025"
"1","1039-Abbott-Ln,-University-Park,-IL-60484","1039 Abbott Ln, University Park, IL 60484",1039 Abbott Ln,NA,University Park,IL,"60484",Will,41.433700000000002,-87.673199999999994,Single Family,Standard,"3","2","1664",NA,NA,Inactive,"2260",2025-02-26T00:00:00.000Z,2025-02-28T00:00:00.000Z,"2","2025"
"1","964-Morningside-Dr,-University-Park,-IL-60484","964 Morningside Dr, University Park, IL 60484",964 Morningside Dr,NA,University Park,IL,"60484",Will,41.437199999999997,-87.686800000000005,Townhouse,Standard,"2","1",NA,NA,NA,Inactive,"1350",2024-09-10T00:00:00.000Z,2025-01-03T00:00:00.000Z,"115","2024"
"1","626-Old-Forge-Ln,-University-Park,-IL-60484","626 Old Forge Ln, University Park, IL 60484",626 Old Forge Ln,NA,University Park,IL,"60484",Will,41.429600000000001,-87.679000000000002,Single Family,Standard,"5","3","2300","14760","1975",Inactive,"2950",2024-11-05T00:00:00.000Z,2025-01-01T00:00:00.000Z,"57",
"1","535-Landau-Rd,-University-Park,-IL-60484","535 Landau Rd, University Park, IL 60484",535 Landau Rd,NA,University Park,IL,"60484",Will,41.438699999999997,-87.675100000000000,Single Family,Standard,"5","1.5","1800",NA,NA,Inactive,"2500",2024-12-19T00:00:00.000Z,2024-12-20T00:00:00.000Z,"1","2024"
"1","804-White-Oak-Ln,-University-Park,-IL-60484","804 White Oak Ln, University Park, IL 60484",804 White Oak Ln,NA,University Park,IL,"60484",Will,41.439200000000000,-87.682699999999997,Townhouse,Standard,"3","1.5","1480",NA,NA,Inactive,"1745",2024-11-04T00:00:00.000Z,2024-11-05T00:00:00.000Z,"1","2024"
"1","1003-Blackhawk-Dr,-University-Park,-IL-60484","1003 Blackhawk Dr, University Park, IL 60484",1003 Blackhawk Dr,NA,University Park,IL,"60484",Will,41.436500000000002,-87.677700000000002,Single Family,Standard,"3","1","1380",NA,NA,Inactive,"1850",2024-09-09T00:00:00.000Z,2024-09-16T00:00:00.000Z,"7","2024"
"1","1053-Samson-Dr,-University-Park,-IL-60484","1053 Samson Dr, University Park, IL 60484",1053 Samson Dr,NA,University Park,IL,"60484",Will,41.431300000000000,-87.671099999999996,Single Family,NA,"5","3","2344",NA,"1975",Inactive,"2500",2024-07-25T00:00:00.000Z,2024-07-31T00:00:00.000Z,"6","2024"
"1","624-Hickok-Ave,-University-Park,-IL-60484","624 Hickok Ave, University Park, IL 60484",624 Hickok Ave,NA,University Park,IL,"60484",Will,41.437700000000000,-87.681299999999993,Single Family,NA,"3","2","1700",NA,NA,Inactive,"1975",2023-07-18T00:00:00.000Z,2024-07-04T00:00:00.000Z,"352","0"
"1","871-Burnham-Dr,-University-Park,-IL-60484","871 Burnham Dr, University Park, IL 60484",871 Burnham Dr,NA,University Park,IL,"60484",Will,41.441200000000002,-87.683999999999997,Apartment,NA,"1","1",NA,NA,"1973",Inactive,"845",2024-04-16T00:00:00.000Z,2024-06-04T00:00:00.000Z,"49",
"1","1121-Abbot-Ln,-University-Park,-IL-60484","1121 Abbot Ln, University Park, IL 60484",1121 Abbot Ln,NA,University Park,IL,"60484",Will,41.432200000000002,-87.678299999999993,Single Family,NA,"3","1.5","2568","9600","1975",Inactive,"2050",2024-04-18T00:00:00.000Z,2024-05-29T00:00:00.000Z,"41","2024"
"1","673-Sullivan-Ln,-University-Park,-IL-60484","673 Sullivan Ln, University Park, IL 60484",673 Sullivan Ln,NA,University Park,IL,"60484",Will,41.439100000000003,-87.679699999999997,Single Family,NA,"4","2","1600",NA,NA,Inactive,"1845",2023-08-31T00:00:00.000Z,2024-03-02T00:00:00.000Z,"184","0"
"1","903-Blackhawk-Dr,-University-Park,-IL-60484","903 Blackhawk Dr, University Park, IL 60484",903 Blackhawk Dr,NA,University Park,IL,"60484",Will,41.439200000000000,-87.677000000000007,Single Family,NA,"4","2.5","1971",NA,NA,Inactive,"2095",2023-02-25T00:00:00.000Z,2024-02-25T00:00:00.000Z,"365","0"
"1","803-Blackhawk-Dr,-University-Park,-IL-60484","803 Blackhawk Dr, University Park, IL 60484",803 Blackhawk Dr,NA,University Park,IL,"60484",Will,41.441699999999997,-87.677099999999996,Single Family,NA,"5","2.5","1900",NA,NA,Inactive,"2075",2023-12-05T00:00:00.000Z,2024-02-18T00:00:00.000Z,"75","0"
"1","776-Sunset-Ct,-Apt-1,-University-Park,-IL-60484","776 Sunset Ct, Apt 1, University Park, IL 60484",776 Sunset Ct,Apt 1,University Park,IL,"60484",Will,41.443800000000003,-87.686099999999996,Condo,NA,"3","1","978",NA,"1970",Inactive,"1800",2023-11-02T00:00:00.000Z,2024-02-04T00:00:00.000Z,"94","0"
"1","403-Pebble-Beach-Ct,-University-Park,-IL-60484","403 Pebble Beach Ct, University Park, IL 60484",403 Pebble Beach Ct,NA,University Park,IL,"60484",Will,41.441299999999998,-87.668800000000005,Townhouse,NA,"3","1.5","1058",NA,NA,Inactive,"1600",2024-01-03T00:00:00.000Z,2024-01-25T00:00:00.000Z,"22","2024"
"1","1039-Samson-Dr,-University-Park,-IL-60484","1039 Samson Dr, University Park, IL 60484",1039 Samson Dr,NA,University Park,IL,"60484",Will,41.432800000000000,-87.671199999999999,Single Family,NA,"4","1.5","1547","8470","1975",Inactive,"2350",2023-11-03T00:00:00.000Z,2024-01-23T00:00:00.000Z,"81","0"
"1","676-Sullivan-Ln,-University-Park,-IL-60484","676 Sullivan Ln, University Park, IL 60484",676 Sullivan Ln,NA,University Park,IL,"60484",Will,41.438600000000001,-87.681200000000004,Single Family,NA,"5","2","1900",NA,"1973",Inactive,"2350",2023-12-11T00:00:00.000Z,2024-01-12T00:00:00.000Z,"32","0"
"1","820-Blackhawk-Dr,-University-Park,-IL-60484","820 Blackhawk Dr, University Park, IL 60484",820 Blackhawk Dr,NA,University Park,IL,"60484",Will,41.439999999999998,-87.677800000000005,Single Family,NA,"3","2","1555",NA,NA,Inactive,"1735",2023-06-09T00:00:00.000Z,2024-01-08T00:00:00.000Z,"213","0"
"1","523-Landau-Rd,-University-Park,-IL-60484","523 Landau Rd, University Park, IL 60484",523 Landau Rd,NA,University Park,IL,"60484",Will,41.438699999999997,-87.673800000000000,Single Family,NA,"4","1","1188",NA,"1975",Inactive,"2100",2023-08-11T00:00:00.000Z,2023-09-07T00:00:00.000Z,"27","0"
"1","719-Blackhawk-Dr,-University-Park,-IL-60484","719 Blackhawk Dr, University Park, IL 60484",719 Blackhawk Dr,NA,University Park,IL,"60484",Will,41.443899999999999,-87.677099999999996,Single Family,NA,"3","1.5",NA,NA,NA,Inactive,"1727",2023-07-17T00:00:00.000Z,2023-08-17T00:00:00.000Z,"31","0"
"1","548-Landau-Rd,-University-Park,-IL-60484","548 Landau Rd, University Park, IL 60484",548 Landau Rd,NA,University Park,IL,"60484",Will,41.439100000000003,-87.675899999999999,Single Family,NA,"3","1.5","1245",NA,NA,Inactive,"1795",2022-06-23T00:00:00.000Z,2023-06-17T00:00:00.000Z,"359","0"
"1","930-White-Oak-Ln,-University-Park,-IL-60484","930 White Oak Ln, University Park, IL 60484",930 White Oak Ln,NA,University Park,IL,"60484",Will,41.439900000000002,-87.685599999999994,Townhouse,NA,"2","1",NA,NA,NA,Inactive,"1500",2023-04-18T00:00:00.000Z,2023-05-19T00:00:00.000Z,"31","0"
"1","429-Pebble-Beach-Ct,-University-Park,-IL-60484","429 Pebble Beach Ct, University Park, IL 60484",429 Pebble Beach Ct,NA,University Park,IL,"60484",Will,41.441499999999998,-87.669399999999996,Townhouse,NA,"3","1.5","1540","2565","1975",Inactive,"2100",2022-11-02T00:00:00.000Z,2023-05-03T00:00:00.000Z,"182","0"
"1","617-Sandra-Dr,-University-Park,-IL-60484","617 Sandra Dr, University Park, IL 60484",617 Sandra Dr,NA,University Park,IL,"60484",Will,41.441800000000001,-87.677999999999997,Single Family,NA,"4","1.5","1451","7800","1982",Inactive,"2200",2023-02-01T00:00:00.000Z,2023-04-06T00:00:00.000Z,"64","0"
"1","759-Burr-Oak-Ln,-University-Park,-IL-60484","759 Burr Oak Ln, University Park, IL 60484",759 Burr Oak Ln,NA,University Park,IL,"60484",Will,41.445700000000002,-87.683099999999996,Apartment,NA,NA,NA,NA,NA,"1974",Inactive,"995",2023-02-22T00:00:00.000Z,2023-04-02T00:00:00.000Z,"39",
"1","809-White-Oak-Ln,-University-Park,-IL-60484","809 White Oak Ln, University Park, IL 60484",809 White Oak Ln,NA,University Park,IL,"60484",Will,41.439100000000003,-87.683199999999999,Townhouse,NA,"4","4.5","1400",NA,NA,Inactive,"1975",2023-01-29T00:00:00.000Z,2023-03-19T00:00:00.000Z,"49","0"
"1","1106-Abbot-Ln,-University-Park,-IL-60484","1106 Abbot Ln, University Park, IL 60484",1106 Abbot Ln,NA,University Park,IL,"60484",Will,41.432699999999997,-87.676500000000004,Single Family,NA,"3","1.5","1584",NA,"1975",Inactive,"1900",2023-02-04T00:00:00.000Z,2023-02-28T00:00:00.000Z,"24","0"
"1","520-Buckley-Ct,-University-Park,-IL-60484","520 Buckley Ct, University Park, IL 60484",520 Buckley Ct,NA,University Park,IL,"60484",Will,41.433599999999998,-87.675100000000000,Single Family,NA,"4","1.5","1500",NA,NA,Inactive,"1850",2023-02-14T00:00:00.000Z,2023-02-18T00:00:00.000Z,"4","0"
"1","1104-Abbot-Ln,-University-Park,-IL-60484","1104 Abbot Ln, University Park, IL 60484",1104 Abbot Ln,NA,University Park,IL,"60484",Will,41.432699999999997,-87.676100000000005,Single Family,NA,"3","1","1500","7552",NA,Inactive,"1450",2023-01-22T00:00:00.000Z,2023-02-07T00:00:00.000Z,"16","0"
"1","956-Morningside-Dr,-University-Park,-IL-60484","956 Morningside Dr, University Park, IL 60484",956 Morningside Dr,NA,University Park,IL,"60484",Will,41.437300000000000,-87.686199999999999,Single Family,NA,"3","1","1803",NA,"1970",Inactive,"1000",2022-09-21T03:48:48.000Z,2023-01-23T03:49:47.861Z,"125",
"1","701-Sandra-Dr,-University-Park,-IL-60484","701 Sandra Dr, University Park, IL 60484",701 Sandra Dr,NA,University Park,IL,"60484",Will,41.441400000000002,-87.680800000000005,Apartment,NA,NA,NA,NA,NA,"1994",Inactive,"995",2021-12-10T02:20:45.000Z,2022-12-23T03:49:41.063Z,"379",
"1","900-Union-Dr,-University-Park,-IL-60484","900 Union Dr, University Park, IL 60484",900 Union Dr,NA,University Park,IL,"60484",Will,41.439399999999999,-87.676500000000004,Single Family,NA,"4","2",NA,NA,NA,Inactive,"1770",2022-11-08T13:44:57.000Z,2022-12-15T03:49:14.999Z,"37","0"
"1","817-White-Oak-Ln,-University-Park,-IL-60484","817 White Oak Ln, University Park, IL 60484",817 White Oak Ln,NA,University Park,IL,"60484",Will,41.439300000000003,-87.683400000000006,Townhouse,NA,"3","1.5",NA,NA,NA,Inactive,"1950",2022-11-08T21:16:31.000Z,2022-12-12T03:49:43.138Z,"34","0"
